name,userId,walletId
6375e83a7ef42cd189a8127c,5,7
6375e83a4bfa26af882860ac,5,5
6375e83a17698edfd55aa7e6,2,2
6375e83a3e1a6b0093be3d1e,9,9
6375e83a657622511a8af396,7,3
6375e83a4e4876a576693573,9,9
6375e83a473b84c3f0d6b588,8,2
6375e83a130d488e346c851a,5,2
6375e83aabf49ae637e9d343,6,1
6375e83a1e41ac9b863743d5,10,6
6375e83a5d9d8856cb9106cd,8,6
6375e83aa2fac5368bb82bd1,8,5
6375e83a8af06427ecc5f8ea,8,6
6375e83a89eedd9e0bb6edf4,5,3
6375e83aecd7a5f2d9109b18,3,6
6375e83ab5990d126c432304,9,3
6375e83a86e63e11bf0fdd5d,6,8
6375e83ad9d3b260d14468dd,7,6
6375e83a2f44dec7417a1329,8,9
6375e83a5bd5f556158fefa4,9,9
6375e83a031b28c319c06fd0,9,7
6375e83abba103e3ce034c71,5,5
6375e83ad9dd64e66797f00a,8,8
6375e83a5c20269f222e04e3,8,5
6375e83a57c5153738a2dbf9,4,6
6375e83a887f0a43d6168f39,6,6
6375e83ab20118a9e04a8385,6,3
6375e83a3ca572339db411e0,9,8
6375e83ae53396fc5800c049,10,6
6375e83a935a5f6ed7d17c87,3,6
6375e83a654906953aac53bb,4,5
6375e83a5e4278fbacd7a452,4,3
6375e83a29280338bbe660f1,8,1
6375e83a6e6c1f91745b6378,3,1
6375e83a92e1729ab644743f,2,10
6375e83a3a080303cf35c6f4,1,5
6375e83a2dd48f45ae885906,10,5
6375e83a00fe1cddb5c64c24,1,5
6375e83a90142ffc7ad26f63,6,7
6375e83a7dfa9abe192fce91,10,4
6375e83aa5902852f523bf9b,6,4
6375e83afb5dceb52bf5cae3,4,4
6375e83a146888030acc568d,3,3
6375e83a49ea2bd4207d0f0a,10,10
6375e83ae91c06ba88879a8e,6,7
6375e83a085917781e8a5d98,10,7
6375e83a340238ad307b1c93,8,9
6375e83aaf8f2829fb572e4f,2,9
6375e83a86b10c151503b654,6,8
6375e83ab8b094e31b85d806,7,6
6375e83a9b9fdeda9cce9df8,3,3
6375e83ace666ad8741a84f5,1,9
6375e83a59ccf99a4e748819,1,7
6375e83a4eb1a8048e6d894b,5,4
6375e83ac2885acec0215d81,9,8
6375e83a7d59118081ca40f0,2,2
6375e83a38c6c16715b74228,8,3
6375e83ab6f034607ec58583,4,5
6375e83a78b668f3b34d24df,10,3
6375e83ae888eb7bb82cdaa1,4,6
6375e83a47b34d040872a694,9,1
6375e83a5cf81db3e1e0bf63,2,1
6375e83aa123313d6150ad79,1,7
6375e83af0975103e0022783,8,7
6375e83a56a1ebdb6734b691,4,3
6375e83aa3bd6a41f34ebb84,3,8
6375e83a3a2b44bb35769bb2,7,3
6375e83a2759f9a679fade83,4,10
6375e83a35afdb8cfd6cffa1,6,3
6375e83a97badedd1ca33808,7,3
6375e83a32275ee562279e91,7,9
6375e83ad3b06acd3423a081,7,3
6375e83a2010acc93ad8cd3f,1,5
6375e83a379bcd5a4408e087,7,3
6375e83a126d3dfd22221caa,2,6
6375e83adca1709ee28916cd,2,6
6375e83a26e7ffe93d5ae604,9,5
6375e83a6c85ae159165c7e9,1,10
6375e83a9f6fb798908d4a47,8,3
6375e83ac17bde5e09710d77,4,6
6375e83acfb73ff8eb16c896,5,6
6375e83a152fcc0d5fbfa46a,4,6
6375e83aec1bc88429235e37,8,1
6375e83a08e84f2081bc4330,6,6
6375e83a4671be09220a6ada,7,10
6375e83a5809f0ea2724e2b8,8,8
6375e83abd8b123b8491e73b,8,4
6375e83aa017eada35a735b1,1,3
6375e83a01027cefb31439cd,8,8
6375e83aaec9d371c540023f,4,7
6375e83ac8108a0e76f3f293,9,5
6375e83a35738b670586e358,6,6
6375e83a79cb1c481a4aa559,7,6
6375e83a11b1493f88241957,3,6
6375e83a99664a65012dc849,5,6
6375e83a95b375aee34a2d18,1,8
6375e83a344b66848e40bd34,10,3
6375e83a49082f14dfaea8d3,10,7
6375e83aec77f004577b3e0b,4,10
6375e83a29f85658da0e756f,4,3
6375e83a59a17fd7a9aa256b,10,6
6375e83a63f013427cc642a1,1,9
6375e83a3ee5d635ec3e8ea2,6,10
6375e83afdcdada67eb4e3c0,3,4
6375e83a37d070506d788b6e,6,9
6375e83aa08de06d9e26f06b,8,1
6375e83a64b82a7d6166dede,2,3
6375e83a9327e761eb29b181,5,7
6375e83ad45ebc63e7c4a299,1,1
6375e83a240e201b89316a9d,9,4
6375e83a02fdbd814b5d370e,4,5
6375e83a05ccf7337488384f,4,7
6375e83a0779b1792da3e174,9,4
6375e83a71369f0fa699705e,9,4
6375e83a1f05d0a4ccce381e,10,1
6375e83a7b1b59f2b0474155,1,10
6375e83a0696c5130efb9c6a,2,1
6375e83adb19e225eec0e1f1,5,2
6375e83a1f25ee9c22802964,4,3
6375e83a92912d932b8c0f77,1,3
6375e83a7e930f9b9a571542,7,5
6375e83acdd76f6815841f46,4,4
6375e83ad5a8d393878008ed,5,9
6375e83ae71b402ce5e77e74,10,10
6375e83a8daf6e9bc1fe59bb,7,3
6375e83a5a21a0347369c924,8,10
6375e83a9009c0afd846cbe2,10,2
6375e83af627893e8362cde2,3,9
6375e83a2998c020d3f886c8,5,7
6375e83a9eabce28c4e26135,3,10
6375e83ac8fde583d401bc99,5,6
6375e83a655e2abde2a37792,8,6
6375e83a742e79e78379628f,5,7
6375e83a9488b664f695c0e0,1,8
6375e83af1721827c76cf3ed,8,8
6375e83a8d340a3af4019ae3,1,2
6375e83a4d88a92bef75c260,2,3
6375e83ab2c1644ed7dc7848,4,3
6375e83a3a54a99aa8846475,1,4
6375e83a045dd4df57ccf02a,4,7
6375e83a69c600aeb4df46c9,3,2
6375e83ab33b7938e454e428,6,10
6375e83ad78446da10031348,6,7
6375e83a2104fb8344e9b2fb,5,8
6375e83a0f6377aaa849a338,9,3
6375e83af5267c2af3e1acbe,5,5
6375e83a0ca02ca86f1dbe1d,10,1
6375e83afeaacb8f32cf9e6a,3,8
6375e83a041b75b1ec4bf52b,6,8
6375e83a9be5c10acd459f5f,10,4
6375e83afb690ad7ab68ef06,7,6
6375e83a8008b11b73b5db8f,8,8
6375e83abc20fb136bacf80b,2,3
6375e83ae38489d339a90420,8,6
6375e83a977c635be9fa58ad,9,10
6375e83a9c52cec66ce33ff5,3,3
6375e83a05c931d1b3833fcd,1,4
6375e83a7a0c5edd17074591,9,3
6375e83af1301b1d88032e72,10,5
6375e83a947955097f71e8f7,1,3
6375e83ac47db16f23817413,2,9
6375e83a05cd7aa2a97f1f28,1,3
6375e83a85fa9447d9362b10,7,8
6375e83adeec9ba65e5de9f8,8,3
6375e83ae1954237e317afa8,1,9
6375e83ab17f745b560b8f0a,10,7
6375e83aa81dd2e771a037ab,7,9
6375e83a529cb9a465fd1c55,9,1
6375e83a18e1643d5a6cdc1c,6,6
6375e83a1949158728ed99a2,5,2
6375e83ac692ff364f296dec,9,1
6375e83ab5b55eec537d6876,3,5
6375e83a6ede6bc8807c8193,1,4
6375e83a43397ad915db090f,5,3
6375e83a0399edac06492aec,4,2
6375e83acdca3319cf42b022,5,8
6375e83a498ce946e8921217,3,2
6375e83a892d2f1527657cc5,5,8
6375e83a184f05654697aadc,9,9
6375e83ac982f00b7d3e312c,3,7
6375e83a8291f5bbfb6ae071,1,6
6375e83ae0290aa84d18707c,8,7
6375e83a138bc6a134e69d6a,9,7
6375e83af36ad97216c1c634,1,4
6375e83ad74f0aa548e4f68b,5,2
6375e83ae74ff3587a88a709,3,2
6375e83af0039da37aebef41,10,3
6375e83a60b6342749ad5b24,1,4
6375e83a11b694f2c4206504,2,6
6375e83a1ebf41e038bb7dce,9,6
6375e83a1ecf91fa864fc231,3,9
6375e83a272128340f994063,10,2
6375e83a0b3ff62d0dd27b99,2,2
6375e83a9b06ff144eb21577,5,3
6375e83a00ea670c4e1f341d,1,3
6375e83a65a4dad9cd6b0e44,8,8
6375e83ad43b3b922590a39e,6,9
6375e83a486c1a276d8b20b6,3,10
6375e83a9d7e37ea205c5448,4,9
6375e83af339df11dd93a7da,5,7
6375e83a20c4347a30459e57,4,4
6375e83a73c6c05ca110082b,3,8
6375e83a5fc2a1cf7ef19a28,8,3
6375e83a400ef62365682b67,2,6
6375e83af2636e7fedae252a,4,1
6375e83affc5e6a4d8563dcb,9,10
6375e83a43a88421831dbc12,1,7
6375e83a66032239e35296c6,9,8
6375e83ae3f402ca569fab35,1,8
6375e83a6909de2e469d880e,10,1
6375e83acee944963ada2998,5,3
6375e83a656a9a4a59c5289d,9,1
6375e83a61c1c9a1a03d2be8,6,7
6375e83af1a174ee6c12af30,5,6
6375e83a3f1f8a4e134a5a65,1,10
6375e83a8fa95abecfbcf1d8,3,3
6375e83acf8ef8df628eb2b3,8,6
6375e83a9776601b47f74887,1,4
6375e83a26b9a4c97357ac04,9,10
6375e83a5e83099d7f4c3ae7,4,5
6375e83aee73d0a01aa69fac,7,3
6375e83af2da3f1a9d762821,8,2
6375e83af5196ac41c305934,3,3
6375e83a4c24762a85af4c2c,2,10
6375e83af813c6c05792c970,2,7
6375e83a99ed34768a3a0e13,2,3
6375e83ae06a6a800d029cce,9,7
6375e83ad4f674fe84a1aff3,10,5
6375e83adbaed27193a3e33d,5,2
6375e83a667aa3c506e7e036,2,4
6375e83a5c91758672f7525d,9,7
6375e83a18032243e75112f6,1,6
6375e83a3052a4b1cb341c9e,8,2
6375e83a8cd1ad49ef18f0b1,10,7
6375e83a82521ac3b4a0356a,8,2
6375e83a37587b17b5cf7d6e,7,8
6375e83aa7a95146f6bbdd51,6,5
6375e83aedd004d0e65378a6,5,6
6375e83a33357f565627b77f,10,4
6375e83ad763ed48091c0b21,1,7
6375e83a1b9f9cac7b595805,10,3
6375e83a717905b37ed55a35,7,4
6375e83a51f38456ec269c7c,2,4
6375e83a3d7d1b1cf618be5c,1,1
6375e83a97ad119a2f4f203c,1,1
6375e83adb78234fc0a7fe73,2,2
6375e83a1899d0042b1c66e9,7,5
6375e83a62332f92a4507e99,7,2
6375e83a19f9116a671d11b3,6,4
6375e83a7c2a331a6de715f4,10,7
6375e83a8517f0ac014b1a9b,5,7
6375e83a35bac011f7c6f497,2,5
6375e83ab57104f317dccfb5,2,2
6375e83ac35a13eff50365eb,10,4
6375e83abff2ba4e2e5cb69a,2,2
6375e83a1e013aac6c501690,4,8
6375e83ac051f03664141e1c,4,9
6375e83a14bab28ea37e548d,7,7
6375e83ac425cb13329ca16c,8,3
6375e83a4f93725f40768dc3,8,3
6375e83a6a2e1ef8d2184ac6,6,2
6375e83ac614e1d50a902548,2,3
6375e83ad52d186f4d7acfda,5,1
6375e83a15a2f96f237120d4,6,2
6375e83a6f22123c8bc15d47,10,1
6375e83a1c5e6eb714539d26,6,6
6375e83a0763aabdaa03b980,7,9
6375e83a73e13a13dfcceda5,9,1
6375e83a9f48ab094f61617c,10,5
6375e83a0f23a6ab99b1ec85,10,3
6375e83a492a5a4b479ade1b,6,5
6375e83aad5aa88fcf01d92f,5,4
6375e83af685be831495d5cc,6,2
6375e83ac745c5af33d61b24,6,9
6375e83adc120de3e39fee97,6,7
6375e83ac6594b824117dd65,6,8
6375e83a855829e32835c834,1,3
6375e83a6c691c73ee35e296,6,9
6375e83a6272e259e6762f31,10,4
6375e83ab4adb226f9b65c20,10,7
6375e83afca9292b9cac199d,1,4
6375e83a79f75008c7f9be58,4,4
6375e83ac4a510c09ae8f5a1,7,4
6375e83a05cf9674be58d455,1,4
6375e83aa7b66958134c70fa,4,7
6375e83afcace4ff63140f63,1,2
6375e83aed9546dc1228f5d0,6,9
6375e83a610b59b88651b2e4,2,1
6375e83a1f24e7510fea23e8,8,6
6375e83ac6279700839f86ca,1,10
6375e83a8c87d9d93dc02aec,2,3
6375e83a2768223b9f2f3edd,3,4
6375e83a35a61880d3af89dc,6,7
6375e83a65aced36448f373d,5,2
6375e83aebd8d6d1a00ca286,9,7
6375e83ac8d3d444f3dc098b,10,6
6375e83a408038cd29a98cf5,2,9
6375e83a267e8a14a1587f30,3,1
6375e83add2c742404f321ef,4,4
6375e83af201f0b1f6a4c9e5,4,4
6375e83ac98f52bff6ff396f,9,3
6375e83af3de4445cc7e3d7c,10,1
6375e83a0e8e86cc18fee2ac,4,3
6375e83ae2635b7f6f824460,5,8
6375e83a88fdcf77346c6d5b,5,3
6375e83a216137e10b107d1b,10,4
6375e83a89d25d4750660f47,3,1
6375e83a36f7c402f28ddf8f,2,2
6375e83ae558e2999b3643da,8,5
6375e83a865fbfa9d2e5e308,1,3
6375e83a5d4d0901d1b5cfd7,7,6
6375e83a0eede8d03a7cb7c0,10,4
6375e83a3fd2b52b505c43f2,1,9
6375e83ab10472f132f2dec8,10,10
6375e83af3e01e1381b1cbe2,4,1
6375e83ac9982acd74355351,2,10
6375e83a1652bc248b1d38fd,6,1
6375e83a7ae2f4d1c8f6f522,8,5
6375e83a0c3b067df80bafa4,3,10
6375e83a6854ddc3d4be6181,7,9
6375e83af1334c4dac603001,8,5
6375e83a1128e50b0e8a5f6f,7,5
6375e83a1aafd7c0a23b51dc,10,3
6375e83ab401a86b1006d72d,6,1
6375e83a07483c2372e1a041,8,8
6375e83a655e1dbb2d035d90,8,9
6375e83adebcddd5a483c35e,10,6
6375e83a39be2a24cb090ff6,10,3
6375e83a2333b822db29ca33,7,2
6375e83a65428590146b9c2c,10,6
6375e83a656cd3a598fc67b8,3,5
6375e83a2d0dd33cea3a8d47,9,5
6375e83a0e8591b51f701483,5,7
6375e83a6ce48c8c6759a309,2,4
6375e83aa2c7168ddf358243,5,3
6375e83a42fd2bec40d53de3,8,3
6375e83ae74f8f43bcee66f1,5,10
6375e83a9a7b7bdfe12c40a6,9,10
6375e83ac46e44330a582596,7,9
6375e83a8aeaa9574f22e31b,10,9
6375e83a7b34e5738b8a7cea,9,8
6375e83a1c0e6ba326bc2c0b,1,10
6375e83ac208558fa5ac43c5,7,5
6375e83a2f0967198ab3018b,2,1
6375e83ab88733c34a996ffe,1,10
6375e83a12f5109d7ef26e94,4,4
6375e83a96bb2c38a9229b69,10,1
6375e83a9b8c20bba14557b9,10,3
6375e83a235805daf995ed14,7,4
6375e83a6ae86e084541cc2d,8,9
6375e83ae00641452b180e9b,2,8
6375e83a0699d400f1f88ad0,9,1
6375e83afa479060602531c0,4,3
6375e83aaf5fdbef4a5e6d45,6,5
6375e83afbe99231be2fe18b,1,2
6375e83ae60d1db9ec5a05fc,7,3
6375e83aa6f1033468fd2ece,3,8
6375e83a11b7c78e7069b74f,8,4
6375e83af934ddcd7de6415a,3,9
6375e83aab080def59819de8,5,2
6375e83aa700bdc3888ff257,5,3
6375e83a28799315a9e8c48f,4,10
6375e83a9a6d359c3c9572e6,10,1
6375e83a7df2a59d9112ee15,10,8
6375e83a3a8d325afcb43e8a,5,3
6375e83a6105610a2cab9b46,1,5
6375e83a73153ad88dd847b0,9,3
6375e83a35d47788137e0ca5,8,8
6375e83a2b64d872f6c3f16a,1,10
6375e83af83259fbd128ebc9,6,3
6375e83a5e451bd1f02afe36,6,8
6375e83a1d4f14b3a5e41375,3,4
6375e83ae4ad413dc362b251,2,1
6375e83a371af624ca9c0d62,2,4
6375e83aafdc04503a86bbf8,5,7
6375e83ade6ea5feb3c2e802,6,4
6375e83a27ac6ef6af5ff417,5,1
6375e83a6adb31127a8160a6,3,2
6375e83a149b2522ea6c4239,6,5
6375e83ad69676158843445f,1,3
6375e83aef7f3751fd40fbbe,5,5
6375e83aa869f165085730f2,5,7
6375e83a4657484eb3f24bde,5,2
6375e83ac184ad540a3bb8e9,3,7
6375e83a6d2a78fa1cbf9276,9,8
6375e83a91e35b4432c96ecd,7,7
6375e83a197576db4f742103,6,7
6375e83abb74eee8f0752111,5,4
6375e83a813f54501603458b,6,1
6375e83a5ee961eeb53fc6bb,6,6
6375e83a6e87f31179ba5287,6,9
6375e83a94f1487f965ac689,1,4
6375e83ad07d1e8e0ff321bf,2,9
6375e83a28386fca401ccf2d,8,9
6375e83a40b73dd2deb15d6e,2,2
6375e83a42d9ffb9210aa66f,5,3
6375e83ab2ee0afc2c970f2b,4,9
6375e83ac7af59e21e28d57d,7,1
6375e83a7a72e5731b4f7cfd,1,5
6375e83ae7eb077db6ee5e97,6,7
6375e83aeefa6ddd7fbca2b3,2,7
6375e83a9b2ffa0b82772e1d,4,6
6375e83adcad0e44ec7942d7,5,3
6375e83a1c83b56129a5d800,4,10
6375e83a1f46169c2b690ebc,5,5
6375e83a01363600b2e6bd2d,2,5
6375e83a34f4ae5274396161,1,6
6375e83a767894952df01283,4,10
6375e83a3f29e88071e3b720,1,6
6375e83a682d9ab0f281e05a,8,8
6375e83a59f1a30283f140cb,3,3
6375e83a3a28b4f5e637db3a,6,9
6375e83ac80b2d088895888b,4,7
6375e83a2fffb44639471990,5,4
6375e83ac7c05e3533b91ec3,9,4
6375e83a8c2c16e66e5ffd40,3,6
6375e83a7ee2dc1cb0d7c55a,4,8
6375e83a8d131573f25135ab,1,5
6375e83aaafc1c23672f1d05,10,3
6375e83a3fe0c5276d480500,5,2
6375e83a22b4ce025b08dca1,1,1
6375e83ad82bb017aaa9a29d,9,6
6375e83aa2df88a86ce10237,1,7
6375e83a0fae4ae69629df8b,10,3
6375e83a1384f8bcbb141cc8,6,9
6375e83a64903ad95957e79e,3,4
6375e83ad3bbba0a0f54fefa,10,4
6375e83a0119a0d0053eb3b1,2,8
6375e83ab5c43372f0d2fd01,2,4
6375e83a4ff01911d3c7ecbe,5,4
6375e83ad918691bed341a81,1,7
6375e83a98fd94ca62241da1,8,1
6375e83afb4dea40a37f76b7,9,9
6375e83ac2e5e8004069901a,8,10
6375e83a7f86797c237399a1,5,1
6375e83a09163951eeac8551,7,2
6375e83a97bd13b16d6a2852,6,1
6375e83a269fbb038b1c0cf7,6,6
6375e83a6ee99d8077ccbfd2,8,7
6375e83a0e7b7f12acda4adc,5,7
6375e83a674ffb60eb96c446,4,2
6375e83ad7835c4c937bbe94,6,7
6375e83a85584356726789c7,4,1
6375e83a315b649e73cdbbe5,10,4
6375e83aa17b70719b296048,8,2
6375e83a717be6a0f48e0dc5,5,9
6375e83ae9fe5fb16d7ece5d,3,6
6375e83a58b548681ee3ed34,4,2
6375e83a30b68fa5e3948dbf,10,8
6375e83a976efbd3385813ee,4,7
6375e83ac6e78f54e5c7f047,4,5
6375e83ae1160e618d817dc1,2,9
6375e83a91387d6531c72dba,1,3
6375e83a18b0cf8dae3c497d,7,2
6375e83a63e1aa139dcc7105,4,3
6375e83a434a0c6eee711541,9,9
6375e83a4cb1317b966e68dc,2,4
6375e83a73ff4ddadb53a018,8,1
6375e83a50059c37f07051a7,5,4
6375e83acf22604922c82f52,6,10
6375e83a12ee94cbe9102c52,6,3
6375e83ad7a9d0fcb24f95f4,3,1
6375e83af5a9179b31ec4313,4,2
6375e83a8f3ee8943ad18bf2,7,6
6375e83a2984ffbf58d4c224,7,6
6375e83ad2e739835ddc4a46,8,5
6375e83acc762ce82d776b10,4,2
6375e83aaa0717c00c8a2948,4,4
6375e83aa526d4bc840e0285,9,4
6375e83a5a45db9cdc8da5b2,9,9
6375e83aa32e4bab5a719151,9,3
6375e83ac3e74356da99bb6a,7,3
6375e83a76e113aa4916dfe3,4,6
6375e83a14b0d50e288fb188,2,10
6375e83aff43ad5c2cb1dbac,5,10
6375e83a37ac55e4638ed81e,5,1
6375e83a7c2432774c4c2413,9,6
6375e83afb7904e14e46e4a7,5,9
6375e83ac87a7acb5f0881ce,4,2
6375e83a6bf6509dfd58ed2c,2,4
6375e83a029f55a05c1b1278,3,2
6375e83a1c159f5ab8beab96,5,2
6375e83a1cda31c13814b8ba,1,3
6375e83afaa676280d3a3df3,1,6
6375e83a742de22c1a4b8720,6,9
6375e83aa22a063614574970,3,4
6375e83aa1c754966d175844,4,10
6375e83a0a23852bd9275a86,9,1
6375e83a3a64b78a915a6936,2,1
6375e83ae9b0b999bc82bc30,6,2
6375e83a0cab7ea47f1b5ca6,6,4
6375e83af6a4eb3745819de8,2,9
6375e83afc8090e0bf592356,6,10
6375e83acdab8fda668b96fc,3,6
6375e83ae1d5a02ac73cfe08,6,8
6375e83a5286622e6a3cf8a3,2,5
6375e83ac80244de6da015ce,2,6
6375e83afe59bb9640836637,1,9
6375e83a6e82892ba20e60be,10,8
6375e83a479b2942b3fbc727,4,5
6375e83a360c6b91ba39b5c0,2,1
6375e83a9efb7fded21053e9,1,2
6375e83a8b58322550d7d691,2,5
6375e83a4e28ad38e32b59da,6,3
6375e83a19f74f1b9f45f28f,8,6
6375e83a5187ff62d861fcdf,3,1
6375e83af7396e49a58bd059,9,9
6375e83a6ba2757564a489f1,6,6
6375e83a400318c223ed2a31,7,10
6375e83adf3fcc1b1a839500,3,10
6375e83abb7f97a28ddc4489,6,2
6375e83ab251df79b0d92023,6,7
6375e83af711cc0b0e260507,4,2
6375e83a7d5ad183d414aa6b,6,4
6375e83aa1a701680fd13679,1,5
6375e83ab2ccf30ad8b20f7b,3,10
6375e83ad8c396ae92e1db22,2,7
6375e83a7018d0972f2cab47,1,3
6375e83a07ee1b84c803ed1b,10,5
6375e83a6b0b3cd85d19f37f,10,3
6375e83a13e4908c707184b1,6,2
6375e83aa15108df4956c4cb,8,10
6375e83a0eef99f0a5151b07,5,6
6375e83a5af36d51e137060b,7,6
6375e83a3a371426baa10a28,6,2
6375e83a860cfb3fa0a0f298,10,2
6375e83ac1937e3b5339edf6,3,8
6375e83a7436b9608c5cccfd,4,1
6375e83a0e9e02e844a88534,8,4
6375e83ab0478b50dea8e57f,7,6
6375e83a11b47c190edd22ae,2,9
6375e83a24074c0ac2758548,7,10
6375e83ae195d1a04d5a6d54,5,2
6375e83a82abb7adf7052506,7,3
6375e83a52c0c47c2a3e82a0,2,6
6375e83af026478e666153b5,1,2
6375e83a023ca8af745c4d4b,2,4
6375e83acaf771ef9f2a411d,5,2
6375e83a353725ddeae5e743,9,2
6375e83ace6ccc4cf5b27461,10,7
6375e83a361194e534f2febd,5,3
6375e83a1370907af8de6ae9,7,9
6375e83ab40f43444e7c7e26,7,8
6375e83a726829fb1e84f903,2,7
6375e83aafb3f348312a57b9,7,5
6375e83a60954c19f647725c,5,10
6375e83a9fa29c6c0195c7a6,5,10
6375e83a1544f5376eec3c8d,9,9
6375e83a9cc0a4036eb62185,2,7
6375e83ae8cbbf72bf95b6a4,4,6
6375e83a0cdc100aac5be822,5,10
6375e83a69fb58ca59f76e31,9,5
6375e83a60e28f0dae12ee7f,4,5
6375e83a85fd882c8f1706be,9,7
6375e83a602ebb8f38a82692,4,8
6375e83a012f6925e3c71489,3,1
6375e83a4f3f2feeb2daa6ad,2,9
6375e83aafdf9591cbf80ee6,1,9
6375e83af0cb047db1615063,5,2
6375e83a83a55c84f349bab2,7,7
6375e83a4d49a8ea881f341b,1,5
6375e83a97addcbac18303eb,3,10
6375e83a5e34ddfb72dab608,4,6
6375e83a0c6517e7bec1ee42,5,10
6375e83ac5cf3a0536712c3e,7,9
6375e83a6aee4e0da72952c1,1,10
6375e83a5c86ab91dbe50cf7,1,9
6375e83a3a8cb98efb7edc0b,7,8
6375e83a1d817a92aa652de4,7,10
6375e83ad0a457a43f75b573,6,1
6375e83aa669c5fbb72d4404,1,3
6375e83af1c5034e795fd054,10,9
6375e83a0ad38bd53bb20e7a,10,8
6375e83aaeda6c7db4e07e1f,4,2
6375e83a61fa6e7ce366f5b7,5,9
6375e83a9bc909269dac2b16,6,3
6375e83a44ad8db5b5b3f4a4,2,8
6375e83a518cde44482fc9ce,8,7
6375e83a40a95f2efd210708,3,5
6375e83a961db61626189d5d,5,8
6375e83af88fa213cd484f50,7,2
6375e83a47adb5f2dee2dda7,9,8
6375e83acacdf6c2f325c6e9,4,5
6375e83a2452eec3003e7db0,8,2
6375e83a5676cdcb6c90294c,1,4
6375e83ae055a19b8a0faec1,8,7
6375e83a31c3d88a2a62b92c,5,3
6375e83a06fc6a14396130ac,1,7
6375e83a5ce2e5fea9684716,5,9
6375e83af36225bfad8ef0bd,8,7
6375e83a97d2022867c51d83,5,4
6375e83ac71bda801880ed1e,10,6
6375e83a5868b645147b3323,9,4
6375e83adb6c34482af38585,5,5
6375e83a67b2f6403cdf60f6,9,9
6375e83a4f4d0f57d54d34eb,8,5
6375e83a4f02bc7009cdce6b,2,3
6375e83acaec428e1182cf74,5,7
6375e83abbe602c8e9778fcc,4,7
6375e83ae16127ec3486f48f,1,4
6375e83a77f934e0b1b2b941,3,5
6375e83aac12b6690bc561ef,2,5
6375e83a853aade8219eed67,2,10
6375e83a81fed7551a285535,3,5
6375e83a0b1af691e2e81112,4,3
6375e83a92277542d26f2dcf,3,3
6375e83a2b935a0e4fa4335a,9,10
6375e83a640af58e078dd5e6,3,4
6375e83a6bd87f01a41f268d,1,9
6375e83a347374751a2a12db,9,10
6375e83a5c1a8eb272902585,1,5
6375e83ab34e74f37f35216e,9,10
6375e83ab4a27a45118fe301,5,8
6375e83a04e75bf39c48ae2b,5,4
6375e83a2c1d8401fdae009e,6,2
6375e83a53f9c3fb7026ea15,7,2
6375e83a29dc55827b68bc6d,8,3
6375e83a63820d8f63f457b2,6,1
6375e83af38f00add4c7ddbf,7,9
6375e83a4f4604289c331a33,2,5
6375e83a091af1a83ff7b232,6,10
6375e83a3e2f0716b1807c58,6,8
6375e83a5d94c6eeb164414d,5,2
6375e83a6cee694fb951aa72,1,8
6375e83afb3aa0c26d832820,3,5
6375e83a506f0317d7ebf406,9,2
6375e83a75a6c8e1391d5569,9,3
6375e83ae59a5c53bea33aef,4,2
6375e83af088258b4fc06e12,1,8
6375e83a7d6ed92ee1a560d4,8,9
6375e83a0b9f9439a9b4758d,7,7
6375e83a4e0cd4243e15dad5,8,5
6375e83ac1c9fc7fc9392912,5,2
6375e83a3e612c941873d459,8,6
6375e83a16fea6dcf4763443,6,2
6375e83a646365e51029230a,6,7
6375e83a6b65868fad261612,3,8
6375e83a423b103b65363e84,8,4
6375e83a95d91f9defbf0dad,1,2
6375e83ac873caacb1d41344,4,5
6375e83aa526311c40729f31,3,1
6375e83a1f9b2669f86a584b,3,7
6375e83a578fba8ccb87cdf5,9,1
6375e83a9910eeeb6edc665c,5,10
6375e83aed8ddada5b4336ad,2,7
6375e83a4d6a0e2987f5e339,4,2
6375e83a0d30f58bfaee70c8,3,4
6375e83a8e76256a078ea53b,9,10
6375e83a32166fc10cbf6d69,4,10
6375e83a6692ca826d79cab7,8,9
6375e83a24ce60780f8a03ca,9,1
6375e83a7d75458816455162,9,1
6375e83acac5374f411cbd0c,1,4
6375e83a0f4d3e2776878ec3,3,7
6375e83a029fc3daef0eb592,3,1
6375e83a6cfd4d9281d37267,9,2
6375e83a9ae092d79fa70654,6,4
6375e83a574a94b261427c31,4,5
6375e83a7df6504087163b87,3,7
6375e83ab574288b7cddc90f,6,1
6375e83a548e6940966f1410,7,10
6375e83a23617411ef612dcc,9,4
6375e83afa6e4e3a44bae1af,10,4
6375e83a46aa92a44dc1c433,4,9
6375e83a32fa1224570bbb95,8,5
6375e83a2346b0edfca28847,10,4
6375e83a0e8821e2d7d4a33a,2,6
6375e83a202739e948e0397d,10,10
6375e83acc6b428a5f3bfcad,8,1
6375e83aa88d4b275bf2b4a7,3,5
6375e83a391224c1bb66a066,3,6
6375e83a67114cf8b91d41c7,8,10
6375e83a5775a71e0e08789d,3,4
6375e83aee7b0d276b86a137,4,3
6375e83a8e060d87d5a87034,9,4
6375e83ad3b11e8930859571,10,5
6375e83aef06bbaaee424882,6,9
6375e83af93621ef48b494c3,8,7
6375e83afe2d80457206560a,7,10
6375e83ae2d1d52b68c13f2f,10,9
6375e83a11b4048961fb1709,1,5
6375e83a117967f4de22ff40,9,7
6375e83afae8886afa126554,5,6
